S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P7.C1_time,S2P7.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P8.C2_time,S2P8.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2
1.38292,4.99E-04,1.41443,0.00268,-0.8344,-0.02257,1.30904,-1.10E-02,1.43111,0.01535,0.92551,-0.0085,1.30742,-0.01116,1.43122,-0.00243,1.39316,9.96E-04,-0.80208,-0.00404,1.4578,-0.00566,1.52854,0.00708,0.93264,-2.84E-03,1.43906,-6.21E-04,1.49424,0.00304,1.43242,-0.0085,1.42009,-0.01051,1.53472,0.00682
1.4185,0.00428,1.45353,0.00862,-0.8201,-5.11E-03,1.36402,5.47E-04,1.46671,-1.82E-02,0.94686,-7.57E-03,1.33347,0.009,1.47396,0.01295,1.43225,0.00997,-0.78781,-1.06E-04,1.49343,0.00668,1.56419,-1.01E-02,0.95399,-0.00909,1.47472,0.02774,1.52986,-0.01193,1.468,0.01586,1.45569,-0.02059,1.57744,-0.01218
1.4576,-0.00778,1.48914,-0.00218,-0.80229,-0.0146,1.39968,0.01466,1.50587,-0.01118,0.97179,9.15E-04,1.36906,-0.00228,1.52027,0.01388,1.46782,0.00732,-0.77356,-0.01322,1.53264,0.00403,1.60333,-0.00139,0.97892,-3.84E-03,1.5139,-0.00612,1.56904,-0.03254,1.50716,-0.01289,1.50694,-0.01168,1.62366,0.00136
1.49323,0.00607,1.52836,-0.01213,-0.78801,0.01733,1.43889,-0.01905,1.54148,0.01081,0.99315,2.19E-04,1.41993,-0.00115,1.56302,-0.00689,1.50699,-0.01639,-0.75931,0.00532,1.56832,-0.01579,1.63896,-0.00183,1.00028,1.03E-02,1.54956,0.00435,1.60466,0.00121,1.54281,0.0052,1.54256,0.00811,1.66639,-0.003
1.53244,-0.00901,1.564,0.00624,-0.77376,0.00163,1.47455,-0.01291,1.58066,-6.40E-03,1.01453,-0.00311,1.45553,0.00524,1.60925,0.00643,1.54264,-0.02446,-0.74502,0.01818,1.60757,-0.00275,1.67806,-0.00656,1.02166,-0.0265,1.58872,,1.64381,-2.72E-03,1.58196,0.00298,1.59373,0.00482,1.71267,-0.00419
1.56813,-2.20E-05,1.60315,0.01824,-0.75949,-0.00489,1.51373,-0.00294,1.61631,0.00115,1.03588,0.00319,1.50678,0.01004,1.65194,0.0093,1.58177,1.26E-02,-0.73075,0.00737,1.64316,0.01816,1.71366,5.42E-03,1.04301,-0.00297,1.62437,0.00936,1.6794,-0.01644,1.61762,0.00204,1.62934,-0.00345,1.75541,-1.21E-02
1.60741,-0.00185,1.6388,,-0.74522,0.01274,1.54939,-0.00463,1.65544,9.65E-04,1.06082,0.0014,1.54238,0.00919,1.69822,-9.80E-04,1.61743,0.00177,-0.71293,0.01631,1.6824,0.00803,1.75278,-9.91E-03,1.06796,-0.00551,1.66355,-0.0182,1.71858,-0.00564,1.65676,0.00393,1.68057,-0.00625,1.80166,-0.01363
1.64296,0.01,1.67789,-0.01727,-0.73095,-0.00588,1.58854,0.00381,1.69103,4.57E-04,1.08219,-0.01215,1.59356,-0.01714,1.74096,-0.00763,1.65657,0.00539,-0.69867,-0.01001,1.71804,-0.00668,1.7884,-0.00417,1.08932,-0.01233,1.69921,3.47E-03,1.75419,0.01436,1.69242,9.36E-04,1.71619,-2.49E-05,1.84438,-0.02062
1.6822,0.01189,1.71348,-0.00793,-0.71312,0.08649,1.6242,-0.00836,1.7302,0.00663,1.10358,-0.01125,1.62918,0.02374,1.78721,-1.42E-02,1.69222,0.00285,-0.68439,0.0015,1.75726,-0.00566,1.82757,-0.00211,1.11071,-0.01251,1.73838,1.60E-03,1.79334,1.60E-02,1.73159,0.01217,1.76736,0.00183,1.89063,-0.00212
1.71785,-1.21E-04,1.75262,0.01251,-0.69888,-0.00916,1.66338,0.00851,1.76581,-0.01078,1.12493,9.18E-03,1.68041,-2.00E-03,1.82994,-0.0165,1.73138,0.00509,-0.6701,2.29E-03,1.79291,-0.00453,1.86315,-0.00499,1.13206,-0.0104,1.77404,0.00515,1.82895,3.02E-04,1.76723,-0.01021,1.80319,-0.00153,1.93334,0.00176
1.75706,0.00137,1.78823,-0.02058,-0.68461,0.00298,1.69904,0.02326,1.80497,0.00199,1.14985,0.00165,1.71602,0.00141,1.87617,-0.00802,1.76704,-0.00852,-0.65588,-0.00689,1.83211,1.02E-04,1.90225,-0.01003,1.15698,-0.00209,1.81322,-0.00423,1.86811,0.01343,1.80638,-0.00205,1.85612,-0.00629,1.97963,0.00178
1.79271,0.00135,1.8274,0.00673,-0.6703,3.38E-03,1.73821,0.00972,1.84057,-0.00226,1.1691,-0.00343,1.7672,-1.02E-02,1.9189,-0.00118,1.80619,0.00391,-0.64166,-0.01014,1.86778,0.00532,1.93792,-7.60E-03,1.17623,-0.01414,1.84884,-0.00608,1.90374,-0.0052,1.84204,-0.00789,1.89184,0.00532,2.02236,2.93E-03
1.83191,0.01375,1.863,0.00527,-0.65606,0.01865,1.77385,0.00297,1.87972,0.00551,1.19045,-0.0081,1.80303,0.00442,1.96519,0.00638,1.84185,-0.00711,-0.62392,2.68E-03,1.90696,6.05E-03,,,1.19758,-0.01699,1.88801,0.01249,1.94289,-0.00502,1.88122,0.00917,1.94097,0.00814,2.06867,0.00423
1.86758,-0.0081,1.90208,-0.00242,-0.64183,0.01008,1.81303,0.01447,1.91535,0.00573,1.21184,5.02E-04,1.85595,-3.15E-04,2.00792,-0.00461,1.88102,0.00377,-0.60971,-0.00167,1.9426,0.01335,,,1.21897,-2.73E-03,1.92365,0.00124,,,1.9169,9.95E-03,,,2.11141,4.14E-03
1.90677,2.90E-04,1.93772,-0.00546,-0.62409,0.00982,1.84867,-0.00821,1.95451,0.00111,1.23319,0.00911,1.89168,0.00127,2.05422,0.00204,1.91668,-0.00236,-0.5955,0.00993,,,,,1.24032,-7.76E-03,1.96277,-0.01305,,,1.95606,-0.01569,,,2.17693,7.31E-03
1.94243,0.00163,1.97691,0.01326,-0.60988,3.12E-03,1.88784,0.00398,,,1.2581,0.00658,1.94081,0.00545,2.09697,0.0036,1.95587,-0.00254,-0.58131,-6.51E-04,,,,,1.26524,-0.00328,,,,,,,,,2.21968,-0.00836
,,4.0574,-0.0071,-0.59567,4.63E-03,1.92347,2.38E-02,,,1.27944,0.02283,1.97646,-0.01632,2.16249,-0.0051,,,-0.56709,0.01344,,,,,1.28657,-0.00502,,,,,,,,,2.26593,-9.86E-04
,,4.07171,7.76E-03,-0.58146,0.00784,1.96259,-4.57E-04,,,1.30082,1.44E-04,,,2.20523,2.13E-04,,,-0.55289,-0.00931,,,,,1.30795,0.01808,,,,,,,,,2.30863,-0.00553
,,4.08598,-0.01204,-0.56726,1.08E-02,9.36006,5.13E-04,,,1.32218,-0.00496,,,2.2515,-0.00903,,,-0.53514,-0.00219,,,,,1.32928,-0.00834,,,,,,,,,2.35485,-0.00677
,,4.10027,-0.00619,-0.55306,1.04E-02,9.45264,0.01187,,,1.34705,6.37E-03,,,2.29421,0.00276,,,-0.52093,0.00306,,,,,1.35416,-1.82E-03,,,,,,,,,2.39752,0.00122
,,4.11455,-4.98E-04,-0.53531,-0.01513,9.54519,-1.02E-02,,,1.36839,0.00481,,,2.34043,0.00804,,,-0.50672,2.68E-04,,,,,1.3755,-0.00875,,,,,,,,,2.4438,0.00686
,,4.12883,-5.12E-04,-0.52109,0.00703,9.63778,0.00132,,,1.38975,0.01485,,,2.38311,0.00505,,,-0.49245,0.00135,,,,,1.39685,-0.00289,,,,,,,,,2.48657,4.47E-04
,,4.14313,8.67E-03,-0.50689,0.01526,9.73039,0.01171,,,1.41106,-0.00632,,,2.42932,-0.01132,,,-0.47819,0.00339,,,,,1.41817,0.00153,,,,,,,,,2.53287,-0.0055
,,4.15745,0.00683,-0.49266,0.00152,9.82293,7.76E-04,,,1.43595,0.00366,,,2.47209,-0.0078,,,-0.46398,-0.00491,,,,,1.44306,-0.02459,,,,,,,,,2.5756,-5.56E-04
,,4.17178,0.00541,-0.47837,-0.0089,9.9155,-0.00875,,,1.45728,0.00261,,,2.51843,-0.00455,,,-0.44625,-9.31E-04,,,,,1.46441,0.00485,,,,,,,,,2.62189,-3.34E-04
,,,,-0.46416,-0.00298,10.05635,-1.23E-02,,,1.4787,-3.28E-03,,,2.56116,-0.00224,,,-0.43201,9.24E-03,,,,,1.48583,0.00491,,,,,,,,,2.66463,0.00468
,,,,-0.44641,-0.01111,10.15161,0.00835,,,1.50006,7.47E-03,,,2.60743,0.00268,,,-0.41777,-0.00557,,,,,1.50719,0.00113,,,,,,,,,2.71088,0.00357
,,,,-0.43221,-0.00716,10.24424,0.00998,,,1.525,9.72E-04,,,2.65017,0.00638,,,-0.40352,-0.00648,,,,,1.53213,0.003,,,,,,,,,2.75362,1.10E-02
,,,,-0.41797,1.40E-02,10.33694,0.01378,,,1.54639,-0.00502,,,2.69646,-0.00394,,,-0.38924,-0.00202,,,,,1.55352,7.41E-03,,,,,,,,,2.79988,0.00842
,,,,-0.4037,-0.00189,10.42949,0.02034,,,1.56777,0.00544,,,2.73918,-8.57E-03,,,-0.37498,0.01533,,,,,1.5749,-0.01824,,,,,,,,,2.84262,-9.67E-03
,,,,-0.38943,0.00936,10.52207,-0.00425,,,1.58912,-0.00232,,,2.78544,0.00795,,,-0.35715,0.0202,,,,,1.59625,-0.00634,,,,,,,,,2.88892,0.01483
,,,,-0.37517,-0.0246,10.61469,0.00372,,,1.61403,-0.00187,,,2.82817,-0.00242,,,-0.34292,-0.00362,,,,,1.62116,-0.0015,,,,,,,,,2.93168,0.00309
,,,,-0.35735,0.00543,10.70714,-0.00148,,,1.63539,0.00374,,,2.87447,-0.01384,,,-0.32868,-0.00697,,,,,1.64252,0.00919,,,,,,,,,2.97787,-0.00341
,,,,-0.3431,-0.00315,10.79971,0.00208,,,1.65678,0.00311,,,2.91723,-0.01805,,,-0.3144,-0.00858,,,,,1.66391,-0.00941,,,,,,,,,,
,,,,-0.32887,-0.00699,10.89231,-0.0025,,,1.67813,-3.01E-03,,,2.96352,4.86E-04,,,-0.30012,0.00385,,,,,1.68525,-2.66E-04,,,,,,,,,,
,,,,-0.31459,-0.00984,10.98493,0.00696,,,1.70308,0.00733,,,,,,,-0.28588,-3.85E-04,,,,,1.71021,-8.24E-03,,,,,,,,,,
,,,,-0.30031,0.00417,11.07749,0.00329,,,1.7244,0.01001,,,,,,,-0.2681,0.00416,,,,,1.73153,6.48E-03,,,,,,,,,,
,,,,-0.28608,0.00804,11.17012,-0.01522,,,1.74578,-0.01102,,,,,,,-0.25382,-0.00963,,,,,1.75291,-0.00824,,,,,,,,,,
,,,,-0.26829,0.00949,11.26273,-0.00782,,,1.76714,-3.05E-03,,,,,,,-0.23958,-0.0109,,,,,1.77427,-0.0037,,,,,,,,,,
,,,,-0.25402,-0.00744,11.37456,0.01686,,,1.79205,-0.00236,,,,,,,-0.22535,1.44E-03,,,,,1.79918,6.91E-04,,,,,,,,,,
,,,,-0.23978,0.00598,11.46711,0.0023,,,1.8134,-5.91E-04,,,,,,,-0.21111,0.0106,,,,,1.82053,-0.00843,,,,,,,,,,
,,,,-0.22554,0.00427,11.55962,0.00886,,,1.83478,-0.00381,,,,,,,-0.19688,0.01736,,,,,1.84191,0.01233,,,,,,,,,,
,,,,-0.21131,-0.00527,11.65223,0.00906,,,1.85613,-6.48E-04,,,,,,,-0.17911,0.01058,,,,,1.86326,-0.01451,,,,,,,,,,
,,,,-0.19707,-0.00792,11.7448,-0.00672,,,1.88108,1.09E-02,,,,,,,-0.16487,3.57E-04,,,,,1.88821,-0.0168,,,,,,,,,,
,,,,-0.17931,0.00441,11.8373,0.01537,,,1.90244,-4.52E-04,,,,,,,-0.15064,-0.01188,,,,,1.90957,0.0186,,,,,,,,,,
,,,,-0.16507,-1.33E-02,11.92984,-0.00908,,,1.92383,0.0036,,,,,,,-0.1364,0.00132,,,,,1.93097,5.52E-04,,,,,,,,,,
,,,,-0.15083,1.98E-02,12.02241,0.0094,,,1.9452,-0.0064,,,,,,,-0.12216,0.01023,,,,,1.95233,0.01652,,,,,,,,,,
,,,,-0.1366,-0.00373,12.11506,0.01204,,,1.97013,-0.00318,,,,,,,-0.10792,-0.00476,,,,,1.97726,-0.00165,,,,,,,,,,
,,,,-0.12236,0.00291,12.20766,0.0162,,,1.99148,0.00112,,,,,,,-0.09015,0.00984,,,,,1.99862,1.34E-03,,,,,,,,,,
,,,,-0.10811,0.00664,12.30024,0.00791,,,2.01278,0.01119,,,,,,,-0.07589,0.00842,,,,,,,,,,,,,,,,
,,,,-0.09035,0.00348,12.99633,0.00442,,,,,,,,,,,-0.06161,-0.01429,,,,,,,,,,,,,,,,
,,,,-0.07609,0.00757,13.08892,-0.00981,,,,,,,,,,,-0.04735,0.00928,,,,,,,,,,,,,,,,
,,,,-0.06181,0.01398,13.18146,0.01465,,,,,,,,,,,-0.03307,0.00235,,,,,,,,,,,,,,,,
,,,,-0.04753,0.00134,13.274,0.00906,,,,,,,,,,,-0.01878,0.00429,,,,,,,,,,,,,,,,
,,,,-0.03326,-0.00233,13.3665,0.00756,,,,,,,,,,,-9.72E-04,-0.00405,,,,,,,,,,,,,,,,
,,,,-0.01898,0.00719,13.45898,-0.0082,,,,,,,,,,,0.01329,0.00496,,,,,,,,,,,,,,,,
,,,,-0.00117,0.00361,13.55154,0.0013,,,,,,,,,,,0.02757,0.00301,,,,,,,,,,,,,,,,
,,,,0.01309,-1.51E-04,13.64404,0.00172,,,,,,,,,,,0.04183,0.00883,,,,,,,,,,,,,,,,
,,,,0.02737,0.00535,13.73664,-0.00224,,,,,,,,,,,0.05609,0.00553,,,,,,,,,,,,,,,,
,,,,0.04164,4.06E-06,13.82926,0.01106,,,,,,,,,,,0.07037,-0.00228,,,,,,,,,,,,,,,,
,,,,0.0559,-0.00726,13.92183,0.00512,,,,,,,,,,,0.08818,0.00528,,,,,,,,,,,,,,,,
,,,,0.07017,0.00831,14.01441,-0.0014,,,,,,,,,,,0.10241,0.00226,,,,,,,,,,,,,,,,
,,,,0.08799,-2.67E-03,14.10698,-0.01298,,,,,,,,,,,0.11668,-0.01545,,,,,,,,,,,,,,,,
,,,,0.10222,-0.00617,14.19951,-0.00316,,,,,,,,,,,0.13095,-9.95E-04,,,,,,,,,,,,,,,,
,,,,0.11649,-0.00225,14.29204,0.00169,,,,,,,,,,,0.14522,-0.00317,,,,,,,,,,,,,,,,
,,,,0.13076,-0.00768,14.38451,0.00118,,,,,,,,,,,0.15949,0.00861,,,,,,,,,,,,,,,,
,,,,0.14503,-0.00906,14.47713,0.01161,,,,,,,,,,,0.17731,1.21E-04,,,,,,,,,,,,,,,,
,,,,0.15931,0.01148,14.56968,0.00764,,,,,,,,,,,0.1916,1.20E-04,,,,,,,,,,,,,,,,
,,,,0.17713,0.00959,14.66223,5.13E-05,,,,,,,,,,,0.20587,9.39E-03,,,,,,,,,,,,,,,,
,,,,0.1914,0.00107,14.75469,0.00612,,,,,,,,,,,0.22014,3.96E-04,,,,,,,,,,,,,,,,
,,,,0.20568,-0.00866,14.84712,-0.00104,,,,,,,,,,,0.23441,-0.00545,,,,,,,,,,,,,,,,
,,,,0.21995,0.01576,14.93965,0.00797,,,,,,,,,,,0.24868,0.0172,,,,,,,,,,,,,,,,
,,,,0.23422,0.00153,15.0322,0.00471,,,,,,,,,,,0.26648,-0.00309,,,,,,,,,,,,,,,,
,,,,0.2485,0.00191,15.12479,0.00564,,,,,,,,,,,0.28075,1.90E-02,,,,,,,,,,,,,,,,
,,,,0.2663,-0.01234,15.21609,8.81E-04,,,,,,,,,,,0.29502,0.00825,,,,,,,,,,,,,,,,
,,,,0.28057,0.00752,15.30869,0.00154,,,,,,,,,,,0.30929,-7.91E-04,,,,,,,,,,,,,,,,
,,,,0.29484,-1.72E-03,15.40131,-0.01012,,,,,,,,,,,0.33177,3.21E-04,,,,,,,,,,,,,,,,
,,,,0.30911,-0.00249,15.49392,2.99E-04,,,,,,,,,,,0.34604,0.0055,,,,,,,,,,,,,,,,
,,,,0.3316,0.0021,15.58652,-4.95E-03,,,,,,,,,,,0.36731,-0.00134,,,,,,,,,,,,,,,,
,,,,0.34586,-4.09E-04,15.67896,-0.00179,,,,,,,,,,,0.38157,0.00601,,,,,,,,,,,,,,,,
,,,,0.36713,-0.00563,15.7716,-0.00121,,,,,,,,,,,0.40652,3.27E-03,,,,,,,,,,,,,,,,
,,,,0.38139,-1.50E-02,15.86421,,,,,,,,,,,,0.42076,-0.00362,,,,,,,,,,,,,,,,
,,,,0.40633,0.00347,15.95685,0.00541,,,,,,,,,,,0.44205,0.01742,,,,,,,,,,,,,,,,
,,,,0.42058,-0.00606,16.02764,-0.00728,,,,,,,,,,,0.45628,0.01222,,,,,,,,,,,,,,,,
,,,,0.44188,0.00912,16.1203,0.01944,,,,,,,,,,,0.48117,0.007,,,,,,,,,,,,,,,,
,,,,0.45611,0.01529,16.21288,-0.01149,,,,,,,,,,,0.49541,0.00757,,,,,,,,,,,,,,,,
,,,,0.481,0.00492,16.35304,4.04E-04,,,,,,,,,,,0.51667,-0.01573,,,,,,,,,,,,,,,,
,,,,0.49523,0.00212,16.4948,8.61E-05,,,,,,,,,,,0.53091,-0.00486,,,,,,,,,,,,,,,,
,,,,0.51648,-6.03E-03,16.6366,6.36E-04,,,,,,,,,,,0.55584,-0.01519,,,,,,,,,,,,,,,,
,,,,0.53073,0.00745,16.77836,6.60E-04,,,,,,,,,,,0.57006,0.00291,,,,,,,,,,,,,,,,
,,,,0.55566,1.69E-02,16.92005,1.18E-04,,,,,,,,,,,0.59131,2.40E-04,,,,,,,,,,,,,,,,
,,,,0.56988,-0.00762,17.0617,-4.63E-04,,,,,,,,,,,0.60554,-0.00967,,,,,,,,,,,,,,,,
,,,,0.59113,0.00357,17.20338,6.90E-04,,,,,,,,,,,0.63044,0.01048,,,,,,,,,,,,,,,,
,,,,0.60537,0.00549,17.34508,-1.13E-04,,,,,,,,,,,0.64466,-0.01137,,,,,,,,,,,,,,,,
,,,,0.63027,-0.00947,,,,,,,,,,,,,0.66591,1.00E-02,,,,,,,,,,,,,,,,
,,,,0.64448,0.00135,,,,,,,,,,,,,0.68014,0.01446,,,,,,,,,,,,,,,,
,,,,0.66573,0.00851,,,,,,,,,,,,,0.70506,7.44E-05,,,,,,,,,,,,,,,,
,,,,0.67995,0.01705,,,,,,,,,,,,,0.71927,-0.00295,,,,,,,,,,,,,,,,
,,,,0.70488,0.00421,,,,,,,,,,,,,0.74059,-7.90E-04,,,,,,,,,,,,,,,,
,,,,0.7191,0.00306,,,,,,,,,,,,,0.75481,0.02175,,,,,,,,,,,,,,,,
,,,,0.74041,-2.68E-03,,,,,,,,,,,,,0.77971,-0.00114,,,,,,,,,,,,,,,,
,,,,0.75464,-0.00181,,,,,,,,,,,,,0.79399,-0.00584,,,,,,,,,,,,,,,,
,,,,0.77953,7.75E-04,,,,,,,,,,,,,0.81529,-0.0085,,,,,,,,,,,,,,,,
,,,,0.7938,-0.0101,,,,,,,,,,,,,0.82955,0.00555,,,,,,,,,,,,,,,,
,,,,0.8151,-0.00179,,,,,,,,,,,,,0.85446,-0.00673,,,,,,,,,,,,,,,,
,,,,0.82936,1.31E-02,,,,,,,,,,,,,0.86872,-0.00582,,,,,,,,,,,,,,,,
,,,,0.85427,-2.20E-03,,,,,,,,,,,,,0.89005,0.00636,,,,,,,,,,,,,,,,
,,,,0.86853,0.00575,,,,,,,,,,,,,0.90431,2.08E-03,,,,,,,,,,,,,,,,
,,,,0.88986,-7.26E-04,,,,,,,,,,,,,0.92925,0.00678,,,,,,,,,,,,,,,,
,,,,0.90412,-0.00911,,,,,,,,,,,,,0.94351,0.01239,,,,,,,,,,,,,,,,
,,,,0.92906,-0.0033,,,,,,,,,,,,,0.96492,-0.00324,,,,,,,,,,,,,,,,
,,,,0.94332,0.01127,,,,,,,,,,,,,0.97919,0.00569,,,,,,,,,,,,,,,,
,,,,0.96473,0.00799,,,,,,,,,,,,,1.04209,-3.44E-03,,,,,,,,,,,,,,,,
,,,,0.979,-0.00229,,,,,,,,,,,,,1.08493,0.01348,,,,,,,,,,,,,,,,
,,,,1.02762,0.01104,,,,,,,,,,,,,1.13127,0.00205,,,,,,,,,,,,,,,,
,,,,1.07046,-0.0142,,,,,,,,,,,,,1.17411,6.22E-03,,,,,,,,,,,,,,,,
,,,,1.11681,-9.28E-04,,,,,,,,,,,,,1.22043,-0.00221,,,,,,,,,,,,,,,,
,,,,1.15965,0.00763,,,,,,,,,,,,,1.26324,-0.0178,,,,,,,,,,,,,,,,
,,,,1.20601,0.00118,,,,,,,,,,,,,1.34006,-0.00513,,,,,,,,,,,,,,,,
,,,,1.24878,0.01413,,,,,,,,,,,,,1.37569,-1.05E-02,,,,,,,,,,,,,,,,
,,,,1.29514,-0.00672,,,,,,,,,,,,,1.41486,0.0097,,,,,,,,,,,,,,,,
,,,,1.33987,-2.04E-03,,,,,,,,,,,,,1.45056,0.01054,,,,,,,,,,,,,,,,
,,,,1.37552,-0.0018,,,,,,,,,,,,,1.48972,-0.00276,,,,,,,,,,,,,,,,
,,,,1.41468,-0.01543,,,,,,,,,,,,,1.52536,-0.00989,,,,,,,,,,,,,,,,
,,,,1.45037,0.01091,,,,,,,,,,,,,1.56456,0.00444,,,,,,,,,,,,,,,,
,,,,1.48955,-0.00306,,,,,,,,,,,,,1.6002,-0.00406,,,,,,,,,,,,,,,,
,,,,1.52517,0.00579,,,,,,,,,,,,,1.63939,-0.01463,,,,,,,,,,,,,,,,
,,,,1.56438,0.02343,,,,,,,,,,,,,1.67499,-0.00368,,,,,,,,,,,,,,,,
,,,,1.60001,0.01142,,,,,,,,,,,,,1.71414,-7.60E-04,,,,,,,,,,,,,,,,
,,,,1.63921,0.03032,,,,,,,,,,,,,1.74976,6.95E-03,,,,,,,,,,,,,,,,
,,,,1.67481,0.00371,,,,,,,,,,,,,1.78892,0.00486,,,,,,,,,,,,,,,,
,,,,1.71396,0.01322,,,,,,,,,,,,,1.82458,1.69E-04,,,,,,,,,,,,,,,,
,,,,1.74957,6.10E-03,,,,,,,,,,,,,1.86376,0.02262,,,,,,,,,,,,,,,,
,,,,1.78875,0.00767,,,,,,,,,,,,,1.89942,-7.67E-03,,,,,,,,,,,,,,,,
,,,,1.8244,-0.00784,,,,,,,,,,,,,1.93867,1.23E-04,,,,,,,,,,,,,,,,
,,,,1.86359,-0.00457,,,,,,,,,,,,,1.97431,0.0086,,,,,,,,,,,,,,,,
,,,,1.89924,-0.01045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.93848,-0.00502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.97413,-0.00761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,