"","Label","Pyr","Flux","Time","Condition"
"673","S2P1","C1",-0.00221,1.09672,"Pre-Drought"
"674","S2P3","C1",-0.000118,1.2278,"Pre-Drought"
"675","S2P7","C1",0.00998,0.81517,"Pre-Drought"
"676","S3P1","C1",-0.01196,1.08296,"Pre-Drought"
"677","S3P3","C1",0.000353,1.20686,"Pre-Drought"
"678","S3P5","C1",0.00541,1.18507,"Pre-Drought"
"679","S1P2","C2",-0.01059,-0.87701,"Pre-Drought"
"680","S1P4","C2",0.00142,1.24234,"Pre-Drought"
"681","S1P6","C2",0.00672,1.24209,"Pre-Drought"
"682","S2P8","C2",-0.00787,0.8223,"Pre-Drought"
"683","S2P4","C2",0.02013,1.20032,"Pre-Drought"
"684","S2P6","C2",-0.00454,1.27672,"Pre-Drought"
"685","S3P2","C2",-0.01209,1.1995,"Pre-Drought"
"686","S3P4","C2",-0.00911,1.18647,"Pre-Drought"
"687","S3P6","C2",0.01354,1.31038,"Pre-Drought"
"688","S1P1","C1",0.00674,1.18509,"Pre-Drought"
"689","S1P3","C1",0.000388,1.18484,"Pre-Drought"
"690","S1P5","C1",-0.01862,-0.89146,"Pre-Drought"
"691","S2P1","C1",-0.00138,1.13954,"Pre-Drought"
"692","S2P3","C1",-0.0107,1.2741,"Pre-Drought"
"693","S2P7","C1",-0.00578,0.83655,"Pre-Drought"
"694","S3P1","C1",-0.00276,1.12927,"Pre-Drought"
"695","S3P3","C1",-0.00732,1.25317,"Pre-Drought"
"696","S3P5","C1",0.00336,1.22782,"Pre-Drought"
"697","S1P2","C2",0.01164,-0.86273,"Pre-Drought"
"698","S1P4","C2",-0.01602,1.28867,"Pre-Drought"
"699","S1P6","C2",0.01052,1.379,"Pre-Drought"
"700","S2P8","C2",-0.00391,0.84368,"Pre-Drought"
"701","S2P4","C2",-0.00972,1.24311,"Pre-Drought"
"702","S2P6","C2",-0.01035,1.34462,"Pre-Drought"
"703","S3P2","C2",-0.00581,1.24228,"Pre-Drought"
"704","S3P4","C2",-0.00353,1.23275,"Pre-Drought"
"705","S3P6","C2",0.00458,1.35662,"Pre-Drought"
"706","S1P1","C1",-0.00242,1.22788,"Pre-Drought"
"707","S1P3","C1",0.00318,1.22764,"Pre-Drought"
"708","S1P5","C1",-0.000222,-0.87721,"Pre-Drought"
"709","S2P1","C1",0.0021,1.18587,"Pre-Drought"
"710","S2P3","C1",-0.00675,1.31684,"Pre-Drought"
"711","S2P7","C1",0.000963,0.85791,"Pre-Drought"
"712","S3P1","C1",-0.00326,1.17205,"Pre-Drought"
"713","S3P3","C1",0.00279,1.29593,"Pre-Drought"
"714","S3P5","C1",-0.00438,1.27414,"Pre-Drought"
"715","S1P2","C2",-0.00213,-0.84848,"Pre-Drought"
"716","S1P4","C2",-0.01288,1.33145,"Pre-Drought"
"717","S1P6","C2",0.01048,1.41459,"Pre-Drought"
"718","S2P8","C2",-0.00413,0.86502,"Pre-Drought"
"719","S2P4","C2",-0.000903,1.30921,"Pre-Drought"
"720","S2P6","C2",0.00671,1.38025,"Pre-Drought"
"721","S3P2","C2",0.00549,1.2886,"Pre-Drought"
"722","S3P4","C2",0.01731,1.27552,"Pre-Drought"
"723","S3P6","C2",0.00376,1.39934,"Pre-Drought"
"724","S1P1","C1",-0.01551,1.2742,"Pre-Drought"
"725","S1P3","C1",-0.00751,1.27396,"Pre-Drought"
"726","S1P5","C1",0.00348,-0.86294,"Pre-Drought"
"727","S2P1","C1",-0.000439,1.22866,"Pre-Drought"
"728","S2P3","C1",-0.01667,1.35624,"Pre-Drought"
"729","S2P7","C1",0.01717,0.88278,"Pre-Drought"
"730","S3P1","C1",0.02108,1.21833,"Pre-Drought"
"731","S3P3","C1",0.00288,1.3422,"Pre-Drought"
"732","S3P5","C1",-0.00379,1.31694,"Pre-Drought"
"733","S1P2","C2",0.00978,-0.83419,"Pre-Drought"
"734","S1P4","C2",-0.0278,1.38308,"Pre-Drought"
"735","S1P6","C2",-0.01837,1.45369,"Pre-Drought"
"736","S2P8","C2",0.00506,0.88991,"Pre-Drought"
"737","S2P4","C2",0.00314,1.36419,"Pre-Drought"
"738","S2P6","C2",-0.00516,1.41949,"Pre-Drought"
"739","S3P2","C2",0.00335,1.35771,"Pre-Drought"
"740","S3P4","C2",0.01299,1.33362,"Pre-Drought"
"741","S3P6","C2",0.000717,1.44567,"Pre-Drought"
"742","S1P1","C1",0.01498,1.317,"Pre-Drought"
"743","S1P3","C1",-0.0044,1.37884,"Pre-Drought"
"744","S1P5","C1",0.000688,-0.84869,"Pre-Drought"
"745","S2P1","C1",-0.00922,1.275,"Pre-Drought"
"746","S2P3","C1",0.01347,1.3919,"Pre-Drought"
"747","S2P7","C1",-0.00481,0.90413,"Pre-Drought"
"748","S3P1","C1",-0.00541,1.2611,"Pre-Drought"
"749","S3P3","C1",-0.0021,1.38488,"Pre-Drought"
"750","S3P5","C1",-0.000315,1.35753,"Pre-Drought"
"751","S1P2","C2",0.00314,-0.81991,"Pre-Drought"
"752","S1P4","C2",0.01544,1.41868,"Pre-Drought"
"753","S1P6","C2",-0.00804,1.48934,"Pre-Drought"
"754","S2P8","C2",-0.000771,0.91127,"Pre-Drought"
"755","S2P4","C2",0.000789,1.39985,"Pre-Drought"
"756","S2P6","C2",0.01066,1.45508,"Pre-Drought"
"757","S3P2","C2",-0.0074,1.39333,"Pre-Drought"
"758","S3P4","C2",0.00716,1.36922,"Pre-Drought"
"759","S3P6","C2",-5.45e-05,1.48845,"Pre-Drought"
"760","S1P1","C1",0.00484,1.38292,"Pre-Drought"
"761","S1P3","C1",-0.00535,1.41443,"Pre-Drought"
"762","S1P5","C1",-0.00239,-0.8344,"Pre-Drought"
"763","S2P1","C1",-0.00709,1.30904,"Pre-Drought"
"764","S2P3","C1",-0.00095,1.43111,"Pre-Drought"
"765","S2P7","C1",-0.00134,0.92551,"Pre-Drought"
"766","S3P1","C1",-0.000545,1.30742,"Pre-Drought"
"767","S3P3","C1",0.0091,1.43122,"Pre-Drought"
"768","S3P5","C1",-0.00976,1.39316,"Pre-Drought"
"769","S1P2","C2",-0.01264,-0.80208,"Pre-Drought"
"770","S1P4","C2",-0.00728,1.4578,"Pre-Drought"
"771","S1P6","C2",-0.00692,1.52854,"Pre-Drought"
"772","S2P8","C2",0.01693,0.93264,"Pre-Drought"
"773","S2P4","C2",0.00895,1.43906,"Pre-Drought"
"774","S2P6","C2",-0.00768,1.49424,"Pre-Drought"
"775","S3P2","C2",0.003,1.43242,"Pre-Drought"
"776","S3P4","C2",-0.00217,1.42009,"Pre-Drought"
"777","S1P1","C1",-0.000813,1.4185,"Pre-Drought"
"778","S1P3","C1",-0.00511,1.45353,"Pre-Drought"
"779","S1P5","C1",-0.00489,-0.8201,"Pre-Drought"
"780","S2P1","C1",-0.00389,1.36402,"Pre-Drought"
"781","S2P3","C1",-0.01056,1.46671,"Pre-Drought"
"782","S2P7","C1",-0.00549,0.94686,"Pre-Drought"
"783","S3P1","C1",0.00258,1.33347,"Pre-Drought"
"784","S3P3","C1",-0.00809,1.47396,"Pre-Drought"
"785","S3P5","C1",0.00203,1.43225,"Pre-Drought"
"786","S1P2","C2",-0.000841,-0.78781,"Pre-Drought"
"787","S1P4","C2",-0.00456,1.49343,"Pre-Drought"
"788","S2P8","C2",0.00696,0.95399,"Pre-Drought"
"789","S2P4","C2",0.00352,1.47472,"Pre-Drought"
"790","S3P2","C2",0.00114,1.468,"Pre-Drought"
"791","S3P4","C2",0.01247,1.45569,"Pre-Drought"
"792","S1P1","C1",-0.000827,1.4576,"Pre-Drought"
"793","S1P3","C1",0.01888,1.48914,"Pre-Drought"
"794","S1P5","C1",-0.08853,-0.80229,"Pre-Drought"
"795","S2P1","C1",0.01146,1.39968,"Pre-Drought"
"796","S2P3","C1",-0.00919,1.50587,"Pre-Drought"
"797","S2P7","C1",-0.01064,0.97179,"Pre-Drought"
"798","S3P1","C1",-0.00955,1.36906,"Pre-Drought"
"799","S3P3","C1",4.12e-05,1.52027,"Pre-Drought"
"800","S3P5","C1",-0.00403,1.46782,"Pre-Drought"
"801","S1P2","C2",-0.01808,-0.77356,"Pre-Drought"
"802","S1P4","C2",-0.01843,1.53264,"Pre-Drought"
"803","S2P8","C2",0.01225,0.97892,"Pre-Drought"
"804","S2P4","C2",0.00401,1.5139,"Pre-Drought"
"805","S3P2","C2",0.000329,1.50716,"Pre-Drought"
"806","S3P4","C2",0.00204,1.50694,"Pre-Drought"
"807","S1P1","C1",2e-04,1.49323,"Pre-Drought"
"808","S1P3","C1",-0.000514,1.52836,"Pre-Drought"
"809","S1P5","C1",-0.00358,-0.78801,"Pre-Drought"
"810","S2P1","C1",2.21e-07,1.43889,"Pre-Drought"
"811","S2P3","C1",-0.00157,1.54148,"Pre-Drought"
"812","S2P7","C1",0.01195,0.99315,"Pre-Drought"
"813","S3P1","C1",-0.00892,1.41993,"Pre-Drought"
"814","S3P5","C1",-0.00696,1.50699,"Pre-Drought"
"815","S1P2","C2",-0.00746,-0.75931,"Pre-Drought"
"816","S2P8","C2",0.00587,1.00028,"Pre-Drought"
"817","S1P1","C1",5.23e-05,1.53244,"Pre-Drought"
"818","S1P5","C1",-0.00807,-0.77376,"Pre-Drought"
"819","S2P1","C1",0.00639,1.47455,"Pre-Drought"
"820","S2P7","C1",0.000856,1.01453,"Pre-Drought"
"821","S3P1","C1",0.000558,1.45553,"Pre-Drought"
"822","S3P5","C1",0.00153,1.54264,"Pre-Drought"
"823","S1P2","C2",0.00496,-0.74502,"Pre-Drought"
"824","S2P8","C2",-0.00537,1.02166,"Pre-Drought"
"825","S3P6","C2",0.0096,1.71267,"Pre-Drought"
"826","S1P5","C1",0.00392,-0.75949,"Pre-Drought"
"827","S2P1","C1",-0.0053,1.51373,"Pre-Drought"
"828","S2P7","C1",0.00342,1.03588,"Pre-Drought"
"829","S3P1","C1",0.01285,1.50678,"Pre-Drought"
"830","S1P2","C2",-0.01448,-0.73075,"Pre-Drought"
"831","S1P6","C2",-0.015,1.71366,"Pre-Drought"
"832","S2P8","C2",-0.000475,1.04301,"Pre-Drought"
"833","S3P6","C2",-0.01296,1.75541,"Pre-Drought"
"834","S1P5","C1",0.0128,-0.74522,"Pre-Drought"
"835","S2P7","C1",0.00562,1.06082,"Pre-Drought"
"836","S3P1","C1",-0.00719,1.54238,"Pre-Drought"
"837","S3P3","C1",-0.00707,1.69822,"Pre-Drought"
"838","S1P2","C2",-0.00774,-0.71293,"Pre-Drought"
"839","S1P6","C2",-0.00867,1.75278,"Pre-Drought"
"840","S2P8","C2",0.01226,1.06796,"Pre-Drought"
"841","S2P6","C2",0.00366,1.71858,"Pre-Drought"
"842","S3P6","C2",0.0027,1.80166,"Pre-Drought"
"843","S1P5","C1",-0.00438,-0.73095,"Pre-Drought"
"844","S2P7","C1",-0.00157,1.08219,"Pre-Drought"
"845","S3P3","C1",-0.00431,1.74096,"Pre-Drought"
"846","S1P2","C2",9.86e-05,-0.69867,"Pre-Drought"
"847","S1P4","C2",0.00557,1.71804,"Pre-Drought"
"848","S1P6","C2",0.00401,1.7884,"Pre-Drought"
"849","S2P8","C2",0.02192,1.08932,"Pre-Drought"
"850","S2P6","C2",-0.000343,1.75419,"Pre-Drought"
"851","S3P4","C2",-0.000756,1.71619,"Pre-Drought"
"852","S3P6","C2",-0.00281,1.84438,"Pre-Drought"
"853","S1P3","C1",0.01322,1.71348,"Pre-Drought"
"854","S1P5","C1",0.08283,-0.71312,"Pre-Drought"
"855","S2P3","C1",-0.01505,1.7302,"Pre-Drought"
"856","S2P7","C1",0.00108,1.10358,"Pre-Drought"
"857","S3P3","C1",-4.9e-05,1.78721,"Pre-Drought"
"858","S1P2","C2",0.0023,-0.68439,"Pre-Drought"
"859","S1P4","C2",0.01663,1.75726,"Pre-Drought"
"860","S1P6","C2",0.00681,1.82757,"Pre-Drought"
"861","S2P8","C2",-0.01067,1.11071,"Pre-Drought"
"862","S2P4","C2",-0.0056,1.73838,"Pre-Drought"
"863","S2P6","C2",-1.7e-05,1.79334,"Pre-Drought"
"864","S3P2","C2",0.01172,1.73159,"Pre-Drought"
"865","S3P4","C2",-0.000837,1.76736,"Pre-Drought"
"866","S3P6","C2",0.00285,1.89063,"Pre-Drought"
"867","S1P1","C1",0.01542,1.71785,"Pre-Drought"
"868","S1P3","C1",0.000446,1.75262,"Pre-Drought"
"869","S1P5","C1",0.01559,-0.69888,"Pre-Drought"
"870","S2P3","C1",-0.00816,1.76581,"Pre-Drought"
"871","S2P7","C1",0.014,1.12493,"Pre-Drought"
"872","S3P3","C1",-0.00884,1.82994,"Pre-Drought"
"873","S3P5","C1",-0.000665,1.73138,"Pre-Drought"
"874","S1P2","C2",-0.00934,-0.6701,"Pre-Drought"
"875","S1P4","C2",0.00494,1.79291,"Pre-Drought"
"876","S1P6","C2",-0.000397,1.86315,"Pre-Drought"
"877","S2P8","C2",-0.01859,1.13206,"Pre-Drought"
"878","S2P4","C2",-0.00527,1.77404,"Pre-Drought"
"879","S2P6","C2",0.01229,1.82895,"Pre-Drought"
"880","S3P2","C2",0.00408,1.76723,"Pre-Drought"
"881","S3P4","C2",0.00704,1.80319,"Pre-Drought"
"882","S3P6","C2",-0.0027,1.93334,"Pre-Drought"
"883","S1P1","C1",0.00516,1.75706,"Pre-Drought"
"884","S1P3","C1",0.00449,1.78823,"Pre-Drought"
"885","S1P5","C1",-0.0074,-0.68461,"Pre-Drought"
"886","S2P3","C1",-0.01253,1.80497,"Pre-Drought"
"887","S2P7","C1",0.00146,1.14985,"Pre-Drought"
"888","S3P1","C1",0.000537,1.71602,"Pre-Drought"
"889","S3P3","C1",0.01447,1.87617,"Pre-Drought"
"890","S3P5","C1",-0.00866,1.76704,"Pre-Drought"
"891","S1P2","C2",-0.00173,-0.65588,"Pre-Drought"
"892","S1P4","C2",-0.01059,1.83211,"Pre-Drought"
"893","S1P6","C2",0.00614,1.90225,"Pre-Drought"
"894","S2P8","C2",-0.00999,1.15698,"Pre-Drought"
"895","S2P4","C2",0.00296,1.81322,"Pre-Drought"
"896","S2P6","C2",0.00992,1.86811,"Pre-Drought"
"897","S3P2","C2",0.00251,1.80638,"Pre-Drought"
"898","S3P4","C2",0.00154,1.85612,"Pre-Drought"
"899","S3P6","C2",0.01232,1.97963,"Pre-Drought"
"900","S1P1","C1",0.01448,1.79271,"Pre-Drought"
"901","S1P3","C1",0.00175,1.8274,"Pre-Drought"
"902","S1P5","C1",-0.01045,-0.6703,"Pre-Drought"
"903","S2P1","C1",0.00431,1.73821,"Pre-Drought"
"904","S2P3","C1",-0.00655,1.84057,"Pre-Drought"
"905","S2P7","C1",-0.00897,1.1691,"Pre-Drought"
"906","S3P1","C1",-0.00362,1.7672,"Pre-Drought"
"907","S3P3","C1",0.00883,1.9189,"Pre-Drought"
"908","S3P5","C1",0.00266,1.80619,"Pre-Drought"
"909","S1P2","C2",-0.00695,-0.64166,"Pre-Drought"
"910","S1P4","C2",-0.00185,1.86778,"Pre-Drought"
"911","S1P6","C2",-0.00753,1.93792,"Pre-Drought"
"912","S2P8","C2",0.00611,1.17623,"Pre-Drought"
"913","S2P4","C2",-0.00523,1.84884,"Pre-Drought"
"914","S2P6","C2",0.00203,1.90374,"Pre-Drought"
"915","S3P2","C2",0.00436,1.84204,"Pre-Drought"
"916","S3P4","C2",-0.00128,1.89184,"Pre-Drought"
"917","S3P6","C2",0.00112,2.02236,"Pre-Drought"
"918","S1P1","C1",0.01079,1.83191,"Pre-Drought"
"919","S1P3","C1",0.00824,1.863,"Pre-Drought"
"920","S1P5","C1",0.00319,-0.65606,"Pre-Drought"
"921","S2P1","C1",0.00276,1.77385,"Pre-Drought"
"922","S2P3","C1",-0.000259,1.87972,"Pre-Drought"
"923","S2P7","C1",-0.00158,1.19045,"Pre-Drought"
"924","S3P1","C1",0.000241,1.80303,"Pre-Drought"
"925","S3P3","C1",0.0122,1.96519,"Pre-Drought"
"926","S3P5","C1",0.0073,1.84185,"Pre-Drought"
"927","S1P2","C2",0.00706,-0.62392,"Pre-Drought"
"928","S1P4","C2",-0.000839,1.90696,"Pre-Drought"
"929","S2P8","C2",-0.00774,1.19758,"Pre-Drought"
"930","S2P4","C2",0.00166,1.88801,"Pre-Drought"
"931","S2P6","C2",0.00118,1.94289,"Pre-Drought"
"932","S3P2","C2",0.00258,1.88122,"Pre-Drought"
"933","S3P4","C2",-0.00263,1.94097,"Pre-Drought"
"934","S3P6","C2",0.01497,2.06867,"Pre-Drought"
"935","S1P1","C1",0.00788,1.86758,"Pre-Drought"
"936","S1P3","C1",-0.00176,1.90208,"Pre-Drought"
"937","S1P5","C1",0.00307,-0.64183,"Pre-Drought"
"938","S2P1","C1",0.00276,1.81303,"Pre-Drought"
"939","S2P3","C1",0.000653,1.91535,"Pre-Drought"
"940","S2P7","C1",-0.00252,1.21184,"Pre-Drought"
"941","S3P1","C1",0.0029,1.85595,"Pre-Drought"
"942","S3P3","C1",-0.00581,2.00792,"Pre-Drought"
"943","S3P5","C1",0.00423,1.88102,"Pre-Drought"
"944","S1P2","C2",0.00559,-0.60971,"Pre-Drought"
"945","S1P4","C2",-0.00482,1.9426,"Pre-Drought"
"946","S2P8","C2",-0.000723,1.21897,"Pre-Drought"
"947","S2P4","C2",0.01285,1.92365,"Pre-Drought"
"948","S3P2","C2",0.00218,1.9169,"Pre-Drought"
"949","S3P6","C2",-0.00244,2.11141,"Pre-Drought"
"950","S1P1","C1",0.000789,1.90677,"Pre-Drought"
"951","S1P3","C1",-0.00583,1.93772,"Pre-Drought"
"952","S1P5","C1",-0.00692,-0.62409,"Pre-Drought"
"953","S2P1","C1",-0.01922,1.84867,"Pre-Drought"
"954","S2P3","C1",-0.00165,1.95451,"Pre-Drought"
"955","S2P7","C1",-0.00726,1.23319,"Pre-Drought"
"956","S3P1","C1",-0.00482,1.89168,"Pre-Drought"
"957","S3P3","C1",-0.0017,2.05422,"Pre-Drought"
"958","S3P5","C1",-0.00185,1.91668,"Pre-Drought"
"959","S1P2","C2",0.00365,-0.5955,"Pre-Drought"
"960","S2P8","C2",0.00272,1.24032,"Pre-Drought"
"961","S2P4","C2",-0.00267,1.96277,"Pre-Drought"
"962","S3P2","C2",0.00116,1.95606,"Pre-Drought"
"963","S3P6","C2",-0.00172,2.17693,"Pre-Drought"
"964","S1P1","C1",0.01034,1.94243,"Pre-Drought"
"965","S1P3","C1",0.00769,1.97691,"Pre-Drought"
"966","S1P5","C1",-0.000489,-0.60988,"Pre-Drought"
"967","S2P1","C1",0.00257,1.88784,"Pre-Drought"
"968","S2P7","C1",-0.00271,1.2581,"Pre-Drought"
"969","S3P1","C1",0.00126,1.94081,"Pre-Drought"
"970","S3P3","C1",0.01048,2.09697,"Pre-Drought"
"971","S3P5","C1",0.00447,1.95587,"Pre-Drought"
"972","S1P2","C2",0.00129,-0.58131,"Pre-Drought"
"973","S2P8","C2",-0.01045,1.26524,"Pre-Drought"
"974","S3P6","C2",0.01281,2.21968,"Pre-Drought"
"975","S1P3","C1",0.00861,4.0574,"Pre-Drought"
"976","S1P5","C1",-0.00345,-0.59567,"Pre-Drought"
"977","S2P1","C1",-0.00316,1.92347,"Pre-Drought"
"978","S2P7","C1",0.002,1.27944,"Pre-Drought"
"979","S3P1","C1",-0.00723,1.97646,"Pre-Drought"
"980","S3P3","C1",-0.00516,2.16249,"Pre-Drought"
"981","S1P2","C2",-0.002,-0.56709,"Pre-Drought"
"982","S2P8","C2",0.01021,1.28657,"Pre-Drought"
"983","S3P6","C2",-0.00387,2.26593,"Pre-Drought"
"984","S1P3","C1",0.00612,4.07171,"Pre-Drought"
"985","S1P5","C1",0.00299,-0.58146,"Pre-Drought"
"986","S2P1","C1",-0.01437,1.96259,"Pre-Drought"
"987","S2P7","C1",0.01498,1.30082,"Pre-Drought"
"988","S3P3","C1",-0.00737,2.20523,"Pre-Drought"
"989","S1P2","C2",0.00105,-0.55289,"Pre-Drought"
"990","S2P8","C2",0.00523,1.30795,"Pre-Drought"
"991","S3P6","C2",0.00903,2.30863,"Pre-Drought"
"992","S1P3","C1",9.92e-05,4.08598,"Pre-Drought"
"993","S1P5","C1",0.00181,-0.56726,"Pre-Drought"
"994","S2P1","C1",-0.01381,9.36006,"Pre-Drought"
"995","S2P7","C1",-0.00752,1.32218,"Pre-Drought"
"996","S3P3","C1",0.02158,2.2515,"Pre-Drought"
"997","S1P2","C2",0.00561,-0.53514,"Pre-Drought"
"998","S2P8","C2",0.00229,1.32928,"Pre-Drought"
"999","S3P6","C2",0.00458,2.35485,"Pre-Drought"
"1000","S1P3","C1",0.000245,4.10027,"Pre-Drought"
"1001","S1P5","C1",-0.000229,-0.55306,"Pre-Drought"
"1002","S2P1","C1",0.00939,9.45264,"Pre-Drought"
"1003","S2P7","C1",-0.00393,1.34705,"Pre-Drought"
"1004","S3P3","C1",-0.000423,2.29421,"Pre-Drought"
"1005","S1P2","C2",0.00131,-0.52093,"Pre-Drought"
"1006","S2P8","C2",-0.000399,1.35416,"Pre-Drought"
"1007","S3P6","C2",-0.000229,2.39752,"Pre-Drought"
"1008","S1P3","C1",-0.00446,4.11455,"Pre-Drought"
